gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Tenure_Years,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,0,0.8445149796369428,1,1,0.8341925642436642,0.8963396828887136,0.8445149796369428,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
1,0,0,0,0.08580412276944131,1,1,0.67884634071109,0.3621478372332016,0.08580412276944131,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.06416083322906163,1,1,0.5134149377516533,0.26774443873657106,0.06416083322906163,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.13265588474792578,1,0,0.6439149110030645,0.4178196471732203,0.13265588474792578,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
0,0,1,0,0.4737023616430217,1,1,0.7903908140536473,0.7196861700807173,0.4737023616430217,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.11650973086967963,0,1,0.3008170087961918,0.3178943987662648,0.11650973086967963,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.26662103881206056,1,1,0.5637884053967089,0.5244223450567762,0.26662103881206056,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,1,0.20420689354615829,1,1,0.4848483433611712,0.45650701130124427,0.20420689354615829,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,1
1,0,0,0,0.11924595608427331,1,1,0.6776925008762075,0.40800735985204906,0.11924595608427331,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,0.11853388617657021,1,1,0.6039637203446748,0.3794939802429573,0.11853388617657021,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,0.8902257326020706,1,1,0.8528616654899803,0.9238778829933734,0.8902257326020706,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,1
0,0,0,0,0.05555555555555555,1,0,0.5281547076223351,0.26899174569778384,0.05555555555555555,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0,0.04977613737013638,1,0,0.5523113738158549,0.2196426649100059,0.04977613737013638,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
0,0,0,0,0.49410347697271134,1,1,0.8053605176410003,0.7458244102522443,0.49410347697271134,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,0.14720953613525584,1,1,0.8125592395554715,0.4775141713277391,0.14720953613525584,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.020470339840361722,1,1,0.628876198266677,0.14575617925398915,0.020470339840361722,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,0.15277777777777776,1,0,0.562315492249801,0.4298705307646074,0.15277777777777776,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.19772017687029297,1,1,0.8151782796875476,0.47805675075215676,0.19772017687029297,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.057883566259378696,1,0,0.3563521972472296,0.17608743501351262,0.057883566259378696,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.14285613175003464,1,1,0.7687362292332441,0.4645691646310039,0.14285613175003464,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.09852578812825323,1,0,0.5572645878592943,0.3554717779104643,0.09852578812825324,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.044017868581480185,1,0,0.020949650902419514,0.08508491078495688,0.044017868581480185,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,1,0.018237389144594163,1,1,0.014865577841132155,0.008589597426752527,0.018237389144594163,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.0392951370088036,1,1,0.6740629143838031,0.1777180383098503,0.039295137008803604,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,0.036195097294548194,0,1,0.22497005136967713,0.13809649930221182,0.036195097294548194,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,1
0,0,0,0,0.013888888888888888,1,1,0.6090264310444865,0.11750819309455092,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,0.34574985708344264,0,1,0.39589690293507757,0.542024404528192,0.34574985708344264,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
1,0,1,1,0.1963455973840479,1,1,0.5697020641940272,0.31860367147982177,0.1963455973840479,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0,0,0,0,0.025665218288579542,1,0,0.6277124292252697,0.1797839752757469,0.025665218288579542,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
0,1,0,0,0.22948037981870542,1,1,0.760316305583511,0.5544644592789957,0.2294803798187054,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0,0.41560430381459706,1,1,0.8909239510931726,0.7283340023452348,0.41560430381459706,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.18055555555555555,1,1,0.6538713179676653,0.4777465258244389,0.18055555555555552,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.030219948832314075,1,1,0.25604505050742765,0.09663503375141264,0.030219948832314075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.024799803586581376,1,0,0.39166970526278466,0.12479479075371933,0.024799803586581376,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,1
1,0,0,0,0.08304406813463121,1,1,0.6745920668039964,0.339448709310731,0.08304406813463121,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,1,1,0,0.21765647434155144,1,1,0.7997147966694322,0.5513557195022057,0.21765647434155144,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,0.27462473006634847,1,1,0.5682793268766096,0.5252852222342057,0.27462473006634847,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,0,0,0,0.027777777777777776,1,1,0.293204185723937,0.1325751224280305,0.027777777777777776,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.013888888888888888,1,0,0.6085286696639527,0.11744665691850605,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0.5220767452115216,0.10626613527943135,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,0.07860484656885902,1,1,0.8157258018271403,0.3564631017200938,0.07860484656885902,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.26331991876673544,1,1,0.6619830651807954,0.5313235046106782,0.26331991876673544,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,1,0,0,0.12118198778880344,1,1,0.8738193282805266,0.41689320537336316,0.12118198778880343,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,0,0.025524536030798895,1,0,0.5982002124816466,0.18715109499032478,0.025524536030798895,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,0,0.06961954888855221,1,1,0.5588049347260348,0.2887164821057207,0.06961954888855221,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.5966972062118688,1,1,0.8648626312867803,0.8041421026748592,0.5966972062118688,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,0.4746946018933293,1,1,0.8620308843472383,0.7288518047623177,0.4746946018933293,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1
0,0,1,1,0.46344106293847354,1,1,0.7972916660773252,0.7283071312358647,0.46344106293847354,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,1,0.5204460522721929,0.10603042148371787,0.013888888888888888,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.9933827846130808,1,1,0.9012165995003114,0.9743183485025345,0.9933827846130808,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
1,1,1,0,0.5358815057369897,1,1,0.8248068550001411,0.7747631825726563,0.5358815057369897,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.5651322956354946,1,1,0.8100453009127554,0.7826197066849068,0.5651322956354946,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,1,1,0,0.24232204106706878,1,0,0.7050807555219044,0.5450394240210761,0.24232204106706878,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.08703549170789454,1,0,0.8699679910545526,0.3910814586433557,0.08703549170789454,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,1
1,0,0,0,0.4624448781260038,1,1,0.5440772521927943,0.6623585429604549,0.4624448781260039,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,1
0,0,1,1,0.9341868998852759,1,1,0.8426988093205707,0.9360566474322708,0.9341868998852759,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0.33288508996129074,0.07737985182479051,0.013888888888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,0,0,1,0.013888888888888888,1,1,0.5628184564132256,0.11165331056440317,0.013888888888888888,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0,0.13243179592873033,1,1,0.8162702415804286,0.459636730923483,0.13243179592873033,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.9455759667451884,1,1,0.9189585682070449,0.9542916001496258,0.9455759667451884,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1
0,0,1,0,0.25,0,1,0.26529622453884794,0.4164372897584193,0.25,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.06258038267707917,1,1,0.5139252177504997,0.26297104182553876,0.06258038267707917,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.016274315938371968,1,1,0.5224139251406635,0.11873337938747888,0.016274315938371968,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.736111111111111,1,1,0.7994129599693305,0.8488283396352829,0.7361111111111112,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,1
0,0,0,0,0.013888888888888888,1,1,0.017612119176019677,0.0045418101257362585,0.013888888888888888,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,0.10922163804177301,1,1,0.6339586938181878,0.3923102842095646,0.10922163804177303,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
0,0,0,0,0.06219353664061452,1,0,0.5257103971031757,0.2755727859706211,0.06219353664061452,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.10971336835383981,1,1,0.6793737854472436,0.3893808071053694,0.10971336835383981,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.5411041173753303,1,0,0.6015426574824311,0.7084163280670629,0.5411041173753302,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1
0,0,0,0,0.18046949900454107,1,1,0.8037272291638016,0.5179481517075258,0.18046949900454107,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,0.04589051634493981,1,0,0.32324845993779217,0.18294782623009714,0.04589051634493981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,0,0.6910453428275165,1,1,0.882477029455911,0.8504360824675822,0.6910453428275165,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,1
1,1,0,0,0.16389538209135857,0,1,0.07990694300889531,0.14693282361643284,0.16389538209135857,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,0.2270673946544212,1,0,0.5658581806342577,0.5046302282750948,0.2270673946544212,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,0,0.44970932545168846,1,1,0.7503018720705337,0.701412723806944,0.44970932545168846,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.031878473705287375,1,0,0.5117659440357041,0.18711723157544446,0.031878473705287375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,0.03218201241431222,1,0,0.4796344822647548,0.18692615792458728,0.03218201241431222,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.04086908798328234,1,0,0.38660430668459306,0.18769789439163787,0.04086908798328234,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,0,0,0,0.02806798697201174,1,0,0.5231331697325118,0.1789577219248051,0.02806798697201174,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1
0,0,0,0,0.11043471350529169,1,1,0.581208669639794,0.26080941368974775,0.11043471350529169,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
0,0,0,0,0.48919688452195753,1,1,0.6674645683806907,0.7015624765184764,0.4891968845219574,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,1
0,0,0,0,0.1985456909958092,1,1,0.7974415196248016,0.5372340588856501,0.1985456909958092,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,0.6145977799210692,1,1,0.7952659450995615,0.801061806832218,0.6145977799210692,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.013888888888888888,1,0,0.5448036312204618,0.10916161551842121,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,0.01485612705781119,1,1,0.3157040549550499,0.07981829649883106,0.01485612705781119,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.266317797738555,1,1,0.7101582890992388,0.5685421900250572,0.26631779773855496,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,1,1,0,0.27978142695964187,1,1,0.5440319335129181,0.5409215573304291,0.27978142695964187,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.18435896271830307,1,1,0.742724051512343,0.48874105141600044,0.18435896271830307,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0,0.1647123316208414,1,0,0.5572127143744465,0.4339242141685652,0.16471233162084137,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0,0.013888888888888888,1,1,0.5526828913249606,0.1102995547457173,0.013888888888888888,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,0.03372878277451624,1,1,0.5776198255573206,0.17562305378469062,0.03372878277451624,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.03937634109640297,1,1,0.6125330166107353,0.19072848475185825,0.039376341096402964,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,0.12218783263443268,1,1,0.5157328991125413,0.29384091407917584,0.12218783263443268,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.03318581453620191,1,1,0.5591381572017162,0.19114880723356475,0.03318581453620191,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.6091151641117064,1,0,0.669432851278751,0.7277719448674993,0.6091151641117065,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,1,0,0,0.24308555113282787,1,1,0.6661604823607108,0.5358131105179611,0.24308555113282787,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.026553322273919044,1,1,0.2701819878512058,0.1115726772972303,0.026553322273919044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,1,0.1955697674557264,1,0,0.015160867197947715,0.262548404607606,0.1955697674557264,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1
0,0,0,0,0.01474576641043774,1,1,0.5316403168499588,0.11242419771115297,0.01474576641043774,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
1,0,0,0,0.11289993774634649,0,0,0.09019683202505993,0.2361716642038435,0.11289993774634649,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1
0,0,0,0,0.0375250787554735,0,0,0.2686125645297371,0.1466277899916747,0.0375250787554735,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.043271202325930735,1,1,0.5686728156818064,0.18472384210898346,0.043271202325930735,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.046389727584666925,1,1,0.75948157295029,0.26502817361948944,0.046389727584666925,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.044710269823638765,1,1,0.5155653777490953,0.2179723754601504,0.044710269823638765,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0.5486464825642472,0.10937838310489917,0.013888888888888888,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,0.8138548708000114,1,1,0.8485666076802717,0.8863302702320283,0.8138548708000114,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.03724058184640722,0,1,0.1051866819377229,0.09008677328085883,0.03724058184640722,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.013888888888888888,1,0,0.014560029366431004,0.0035052366691195242,0.013888888888888888,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,1,0.5115624480105115,0.10483734564964058,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,0.9208582132779115,1,1,0.8650987507957966,0.9349850848758732,0.9208582132779115,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,1
0,1,0,0,0.013888888888888888,1,1,0.5170447074287727,0.10558403813238312,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.28666589806338005,1,1,0.36554058029923436,0.488520291836133,0.28666589806338005,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,1
0,0,0,0,0.03970553268178849,0,1,0.06151809134653564,0.09214260007236766,0.03970553268178849,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,0.10950002281324023,1,1,0.7612635643842289,0.40904176363548805,0.10950002281324023,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,1,0,0.2238088229637427,1,0,0.7172059483772376,0.5283722280390488,0.2238088229637427,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0,0.14534318652956016,1,1,0.583605881331844,0.42904000761165667,0.14534318652956016,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,0.044585046886903144,1,0,0.3659079649881144,0.20086459910062066,0.044585046886903144,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.053625759327274536,1,0,0.29633995316678,0.15468334338005263,0.053625759327274536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,1
0,0,0,0,0.013888888888888888,1,0,0.7221266096067093,0.1308329963097699,0.013888888888888888,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.013888888888888888,1,1,0.008789014472044932,0.0015089099207653812,0.013888888888888888,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,0.0395826380445177,1,1,0.7701753156783159,0.24574052430228482,0.0395826380445177,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0,0.18479799668815894,1,1,0.8006653810840582,0.46842786521879665,0.18479799668815894,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.14632470875189596,1,1,0.7127438139730086,0.4486592068348653,0.14632470875189596,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0,0.746362698461245,1,0,0.8018681851835189,0.8494784007831767,0.7463626984612451,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,1
0,0,0,0,0.013888888888888888,1,0,0.5127293920866545,0.10499492036815895,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,1,0,0,0.3169435339443813,1,1,0.8770204611639286,0.6541520261883607,0.3169435339443813,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,1,0.013888888888888888,0,0,0.06348235479431277,0.018911012602610563,0.013888888888888888,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.31314802799804653,1,1,0.7728680960286649,0.612381235916189,0.31314802799804653,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
1,1,1,0,0.36151334119582224,1,1,0.6717156241493288,0.5355841368538725,0.36151334119582224,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,0,0.15922988866291143,1,1,0.7645066480723116,0.4806396773188807,0.15922988866291138,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.04773552226625194,1,0,0.3298342209842695,0.18939719767320842,0.04773552226625194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0.26787158022854923,0.0660876685364794,0.013888888888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,0.45759869368292033,0,0,0.20635745105136238,0.48185427911093665,0.45759869368292033,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,1,0,0,0.22890404866857647,1,1,0.7350000229475034,0.4861340148568302,0.22890404866857647,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.03415696560215402,0,0,0.06489496305922746,0.09243314363700601,0.03415696560215402,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.8051774461929964,0,1,0.32282185626796445,0.6947320727451101,0.8051774461929964,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.1494181412741828,1,1,0.574755214753832,0.4320802003373637,0.1494181412741828,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0,0.3328164984884452,1,1,0.748965449181805,0.6347346813178736,0.3328164984884452,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.020399555075895914,1,0,0.26930756723838173,0.0908155942695552,0.020399555075895914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,0.40545011715888885,1,1,0.813556348562312,0.6957501495518046,0.40545011715888885,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,1,0,0.8197866352157447,1,1,0.857323185329031,0.895198692310948,0.8197866352157447,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.018017191773730793,1,1,0.6072387558547206,0.13587139336483833,0.018017191773730793,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.32084793820012775,1,1,0.6401011929770603,0.5878608984787512,0.32084793820012775,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
0,0,0,0,0.13099905537938936,1,1,0.7599626531368522,0.4050057618008864,0.13099905537938936,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0,0.894085321281686,1,1,0.86774624537927,0.9292287751615776,0.8940853212816862,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,1,0.5161254060260209,0.10545922571007306,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.8885690517958356,1,1,0.851009951036024,0.915315747941083,0.8885690517958356,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1
0,0,1,1,0.615630100241877,1,1,0.7599907667512011,0.7988513613073114,0.615630100241877,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0,0.07462342056152134,1,1,0.6219756362638283,0.3149864327063078,0.07462342056152135,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
